gender,height,weight,item,content,size,brightness,color,thickness
여성, 169cm,49kg,부클 쿠퍼 로고 맨투맨 네이비,프은트 얻을르그 애를쓰느으... 예쁘으.. 꼭 사세으.. 커프ㅡㄹ티로 샀는디 예쁨 ㅋ,보통이에요,보통이에요,보통이에요,보통이에요
여성, 180cm,80kg,부클 쿠퍼 로고 맨투맨 네이비,커버낫 사이즈 딱 좋슴니당 품질도 너무 좋고요 만족!,보통이에요,보통이에요,보통이에요,보통이에요
여성, 162cm,53kg,부클 쿠퍼 로고 맨투맨 그린,남친이랑 같이 입으려고  후드랑 맨투맨 여러개 산건데  평소에 m입던 남친은  사이즈 딱 잘맞더라구욤 여성분들도 오버핏으로  입기좋아용,보통이에요,보통이에요,보통이에요,보통이에요
여성, 161cm,44kg,부클 쿠퍼 로고 맨투맨 그린,아예 오버핏으로 입으려고 미듐 주문했어요. 소매랑 총장이 길긴하지만 접어 입으면 돼요품은 생각햇던대로 오버핏이고 편해요기모라 짱 따뜻해요,커요,어두워요,선명해요,두꺼워요
여성, 161cm,44kg,부클 쿠퍼 로고 맨투맨 네이비,스몰 품절되어서  아예 오버핏으로 입으려고 미듐 주문했어요. 소매랑 총장이 길긴하지만 접어 입으면 돼요품은 생각햇던대로 오버핏이고 편해요기모라 짱 따뜻해요,커요,어두워요,선명해요,두꺼워요
남성, 180cm,85kg,부클 쿠퍼 로고 맨투맨 네이비,사진보다 조금 더 어둡고 진한 네이비색이에요기모는 처음 입어보는데 따뜻해요180에 85키로 인데 안에 티셔츠 하나 입고 입으면 딱 맞고 단독으로 입으면 살짝 여유있어요,보통이에요,어두워요,선명해요,두꺼워요
남성, 180cm,85kg,부클 쿠퍼 로고 맨투맨 그린,사진보다 조금 더 어둡고 진한 녹색이에요기모는 처음 입어보는데 따뜻해요180에 85키로 인데 안에 티셔츠 하나 입고 입으면 딱 맞고 단독으로 입으면 살짝 여유있어요,보통이에요,어두워요,선명해요,두꺼워요
남성, 174cm,68kg,부클 쿠퍼 로고 맨투맨 네이비,할인할때 샀는데 가격대비 너무 좋고 평상시에 입기에 좋아요~,보통이에요,보통이에요,선명해요,보통이에요
여성, 164cm,65kg,부클 쿠퍼 로고 맨투맨 그레이,로고 페인팅 아니라 좋아요 !그레이라 여기저기 막 입기 좋을 것 같네요,보통이에요,보통이에요,보통이에요,보통이에요
여성, 167cm,55kg,부클 쿠퍼 로고 맨투맨 네이비,뽀글이 완전이뻐요 강추합니다~ 네이비에 레드 포인트 딱입니다,보통이에요,보통이에요,선명해요,보통이에요
남성, 178cm,80kg,부클 쿠퍼 로고 맨투맨 네이비,편하게 잘입겠습니다!!제가 원하는 스타일입니다,보통이에요,보통이에요,보통이에요,보통이에요
남성, 189cm,90kg,부클 쿠퍼 로고 맨투맨 네이비,블프로 저렴하게 잘 구매했고 안에 기모가 있어서 부드러워요! 남색 빨간색 정말 잘 어울리는거 같아요 너무 이쁩니다♡,보통이에요,보통이에요,선명해요,보통이에요
여성, 170cm,54kg,부클 쿠퍼 로고 맨투맨 그레이,옷 사진 그대로 이뻐용~ M이 통은 괜찮은데 길이가 좀 길어요,커요,보통이에요,보통이에요,두꺼워요
남성, 180cm,70kg,부클 쿠퍼 로고 맨투맨 그레이,로고도 예쁘고 따뜻하고 사이즈 잘맞습니다 굿굿,보통이에요,보통이에요,보통이에요,보통이에요
남성, 190cm,88kg,부클 쿠퍼 로고 맨투맨 네이비,기모도 있어서 따뜻하고 청바지나 슬랙스 다 잘어울려요 이쁩니다,보통이에요,보통이에요,보통이에요,보통이에요
남성, 178cm,84kg,부클 쿠퍼 로고 맨투맨 멜론,배송도 빠르고 제품도 만족합니다 일단 핏이 너무 좋아요,보통이에요,밝아요,보통이에요,두꺼워요
남성, 167cm,63kg,부클 쿠퍼 로고 맨투맨 그린,색도 예쁘고 블프라 싸게 구매해서 좋네요 사이즈 참고해서 구매하세요-,보통이에요,보통이에요,선명해요,보통이에요
남성, 176cm,65kg,부클 쿠퍼 로고 맨투맨 그레이,두께도 적당하고 촉감도 좋아 입고 다니기 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 170cm,60kg,부클 쿠퍼 로고 맨투맨 네이비,이가격에 이정도면 진짜 좋은거 같아요 가성비 최고입니다,보통이에요,보통이에요,보통이에요,보통이에요
남성, 170cm,60kg,부클 쿠퍼 로고 맨투맨 그린,생각보다 커여 m 가도 좋을것 같아요기모라 따듯하게 입을 것 같아요,커요,밝아요,선명해요,보통이에요
남성, 180cm,83kg,부클 쿠퍼 로고 맨투맨 네이비,블프 이벤트로 득템!! 질감 색감 완전 좋습니다. 사이즈는 정핏입니다. 안쪽기모도 엄청 부드럽네요.,보통이에요,보통이에요,선명해요,보통이에요
남성, 180cm,83kg,부클 쿠퍼 로고 맨투맨 그린,블프 이벤트로 저렴하게 구입했네요.앞으로 커버낫 맨투맨만 입을듯..색감 질감 최고네요.,보통이에요,보통이에요,선명해요,보통이에요
남성, 176cm,66kg,부클 쿠퍼 로고 맨투맨 네이비,그냥 맨투맨입니다 질은 괜찮습니다 옷자체 디자인도 무난하네용,보통이에요,보통이에요,보통이에요,보통이에요
남성, 178cm,70kg,부클 쿠퍼 로고 맨투맨 그레이,기모가 있어서 따뜻하고 사이즈도 좋아요 겨울에 추천해요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 178cm,83kg,부클 쿠퍼 로고 맨투맨 네이비,평소 사고싶었던 맨투맨 블랙프라이데이로 득템했습니다,보통이에요,보통이에요,보통이에요,보통이에요
여성, 165cm,60kg,부클 쿠퍼 로고 맨투맨 네이비,세일해서 무조건 샀는데 오버핏이 아니라 전 쫌 별로긴한데 그래도 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
여성, 164cm,50kg,부클 쿠퍼 로고 맨투맨 네이비,네이비색 무난하게 제일 예쁘네요 남성분한테 추천 !,보통이에요,보통이에요,보통이에요,보통이에요
여성, 164cm,50kg,부클 쿠퍼 로고 맨투맨 멜론,핏이 좀 닥스훈트같긴 한데 메론색이 너무 예쁘네요 !!,보통이에요,보통이에요,보통이에요,보통이에요
여성, 172cm,78kg,부클 쿠퍼 로고 맨투맨 네이비,172 m주문했어요 작을까봐걱정했는데잘맞네요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 170cm,74kg,부클 쿠퍼 로고 맨투맨 네이비,네이비톤에 옅은 빨간색 프린팅 디자인이 너무 맘에 듭니다.평소에 비싸서 보기만 했던 옷인데 블프에 맞춰 저렴하게 구매하여 좋습니다.사진과 같이 그레이색 추리닝 바지나 어두운색 데님바지와 매치하여 입으면 캐쥬얼 + 출근할때도 입기 좋은 것 같습니다.대 만 족,보통이에요,어두워요,선명해요,보통이에요
남성, 175cm,67kg,부클 쿠퍼 로고 맨투맨 네이비,평소 100입는데 루즈하게 좋고 재질 좋아요 굳,보통이에요,보통이에요,보통이에요,보통이에요
여성, 158cm,45kg,부클 쿠퍼 로고 맨투맨 네이비,색깔도 예쁘고 기모가 있어서 따뜻하네요. 올겨울 잘 입고 다닐꺼 같아요.,보통이에요,보통이에요,선명해요,두꺼워요
남성, 175cm,69kg,부클 쿠퍼 로고 맨투맨 그린,연초에 네이비 색깔사서 아직도 사서 잘입고 있는데 블프로 행사 하길래 그린도 바로 겟했습니다잘 입을게요!!,보통이에요,보통이에요,선명해요,보통이에요
남성, 176cm,89kg,부클 쿠퍼 로고 맨투맨 베이지,얇은 기모쭈리가 들어있어 답답하지 않고 입을수있어 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
여성, 158cm,58kg,부클 쿠퍼 로고 맨투맨 네이비,완전 도톰하고 퀄리티 좋아용 겨울 맨투맨으로 딱이에요근데 목 부분이 좁아서 입을때 좀 힘든거랑 입었을때 살짝 목 답답함이 있긴해요M사이즈 약간 박시해서 오버핏으로 입기 좋아요 끝까지 내리면 엉덩이 다 덮이는 정도입니다,커요,보통이에요,선명해요,두꺼워요
여성, 151cm,50kg,부클 쿠퍼 로고 맨투맨 그레이,L사이즈 시켰는데 예상했던데로 151이라 큰감이 있지만 오버핏 좋아해서 저는 마음에 듭니다^^! 옷이 두껍고 안에 기모로 되있구요 튼튼하니 입었을때 편하고 예뻐서 잘 입고 다닐것 같아요!,커요,보통이에요,보통이에요,두꺼워요
여성, 165cm,68kg,부클 쿠퍼 로고 맨투맨 그레이,목이 좁고 옷이 도톰해요. 기모도 부드러워서 착용감이 뻣뻣하지만 나쁘지 않아요. 청바지 트레이닝바지 어디에나 어울려요.,보통이에요,밝아요,보통이에요,두꺼워요
남성, 175cm,73kg,부클 쿠퍼 로고 맨투맨 네이비,세일할때사서 가격도 좋고 만족합니다 사이즈도 적당하구요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 184cm,56kg,부클 쿠퍼 로고 맨투맨 그레이,회색이라서 코디하기도 쉽네요! 로고 박혀있는것도 정말 예쁩니다! 잘 입겠습니다~~람쥐,보통이에요,보통이에요,보통이에요,보통이에요
여성, 169cm,60kg,부클 쿠퍼 로고 맨투맨 네이비,기모 안감이 있어서 겨울에도 따뜻하게 입을 수 있을 것 같아요! 너무 이쁩니다 ㅠㅠ,보통이에요,보통이에요,선명해요,두꺼워요
남성, 175cm,64kg,부클 쿠퍼 로고 맨투맨 그레이,되게부들부들부들하고 핏도 진짜좋아요 잘샀어,보통이에요,보통이에요,보통이에요,보통이에요
남성, 170cm,64kg,부클 쿠퍼 로고 맨투맨 그레이,라지샀는데 어깨랑 팔은 딱 맞고 위아래 기장은 조금 긴 느낌입니다. 얇지 않고 따뜻한거같아요. 레터링 부분이 예뻐요.,보통이에요,보통이에요,보통이에요,두꺼워요
남성, 182cm,90kg,부클 쿠퍼 로고 맨투맨 그레이,안쪽에 기모가 있어서 입으면 따뜻하고 느낌 좋아요. 활동성 좋네요.,보통이에요,밝아요,선명해요,두꺼워요
남성, 181cm,86kg,부클 쿠퍼 로고 맨투맨 그레이,역시 커버낫 아무곳에나 입어도 무난해서 입기 좋습니닺.,보통이에요,보통이에요,보통이에요,두꺼워요
여성, 162cm,50kg,부클 쿠퍼 로고 맨투맨 그레이,사이즈가  좀  큰감이 있는데  크게입어야죠 ㅜ  작은 사이즈가  품절 되서요 그래도 싸게 사서 좋아요,커요,보통이에요,보통이에요,두꺼워요
여성, 167cm,60kg,부클 쿠퍼 로고 맨투맨 네이비,평소 너무 사고싶었던 옷인데 블프 세일하길래 바로 샀어요 디자인도 너무이쁘고 핏도 크긴하지만 오버핏으로 잘 맞는데 목부분이 한번 입어보기만했는데 바로 늘어났어요..ㅠㅠ 목부분 늘어나는게 단점이지만 너무 이뻐서 그래도 잘 입고다닐듯해요,커요,보통이에요,보통이에요,두꺼워요
남성, 174cm,78kg,부클 쿠퍼 로고 맨투맨 그린,원단이 탄탄하고 시보리도 탄탄해서 내구성이 있어보이고 색감도 예뻐요.,보통이에요,보통이에요,선명해요,두꺼워요
남성, 173cm,74kg,부클 쿠퍼 로고 맨투맨 그레이,생가보다 배송 빨랏고 제몸에 잘 맞네요~할인가격으로 잘구매햇네요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 173cm,69kg,부클 쿠퍼 로고 맨투맨 그레이,적당한 두께에 안쪽에는 기모가 있어서 좋아요 집 앞에 돌아다닐때 부담없이 입을 수 있을거 같아요,보통이에요,밝아요,보통이에요,두꺼워요
여성, 161cm,53kg,부클 쿠퍼 로고 맨투맨 그레이,"로고 예쁘고 오버핏으로 입을거면 m 사이즈로 구매하는 게 좋을 것 같아요,,",보통이에요,보통이에요,보통이에요,보통이에요
남성, 174cm,90kg,부클 쿠퍼 로고 맨투맨 그린,블프 할인때 싸게 사서 좋네요 색감이 딱 생각한 대로입니다 잘입을게요!,보통이에요,보통이에요,보통이에요,보통이에요
남성, 175cm,76kg,부클 쿠퍼 로고 맨투맨 네이비,되게 도톰하고 색감도 찐해요. 빨간 터래기도 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 182cm,80kg,부클 쿠퍼 로고 맨투맨 그린,커버낫옷을 처음 입어봣는데 귀엽고 너무 이쁘네요 진짜 싸게 잘산거 같아요 ㅎㅎ,보통이에요,보통이에요,선명해요,두꺼워요
여성, 163cm,54kg,부클 쿠퍼 로고 맨투맨 그레이,기모는 아주 부드럽고 길이는 생각했던 것보단 조금 더 길어서 잠시 당황했지만 이정도면 괜춘 163기준 엉덩이 다 덮음약간 아쉬운 점이 있다면 목부분이 쏘타이트…,보통이에요,보통이에요,보통이에요,두꺼워요
여성, 168cm,56kg,부클 쿠퍼 로고 맨투맨 네이비,할인 해서 샀는데 역시 커버낫 옷은  믿고 사는 옷것 같아요 이번 겨울 따뜻하게 잘 입고 다닐것 같아요👍,보통이에요,보통이에요,선명해요,두꺼워요
남성, 168cm,65kg,부클 쿠퍼 로고 맨투맨 그레이,담들어 있어요~ 조금 두꺼운감이 있음 사이즈 크게 사도 될듯했어요 전체적으로 옷은 이쁘네요,작아요,보통이에요,보통이에요,두꺼워요
남성, 172cm,67kg,부클 쿠퍼 로고 맨투맨 그레이,저는 상체가 좀 발달되어서 딱 레귤러핏 나오는거 같아용,보통이에요,보통이에요,보통이에요,보통이에요
남성, 179cm,70kg,부클 쿠퍼 로고 맨투맨 네이비,안감이 기모라서 꽤 따뜻하고 약간 크게 샀습니다,보통이에요,보통이에요,보통이에요,보통이에요
남성, 183cm,75kg,부클 쿠퍼 로고 맨투맨 네이비,살짝 크네요 그래도 만족합니다 블프짱짱이예요,보통이에요,보통이에요,보통이에요,보통이에요
남성, 172cm,69kg,부클 쿠퍼 로고 맨투맨 네이비,역시나 커버낫이네여ㅎㅎ 안감은 부들부들ㅎ 디자인 색감 다 굿굿,보통이에요,보통이에요,선명해요,두꺼워요
남성, 172cm,65kg,부클 쿠퍼 로고 맨투맨 네이비,블프세일해서삿는데 너무따뜻하고예쁘고 좋아요ㅎㅎ,작아요,보통이에요,선명해요,두꺼워요
여성, 165cm,45kg,부클 쿠퍼 로고 맨투맨 네이비,일단 예전부터 너무 갖고 싶었는데 세일한다고 해서 냉큼 구매했어요 m사이즈로 커서 조금 박시하긴 하지만 그 나름대로 너무 귀엽고 그냥 짱예뻐요🤍,커요,보통이에요,보통이에요,보통이에요
남성, 177cm,75kg,부클 쿠퍼 로고 맨투맨 네이비,"배송도 빠르고, 옷 포장도 좋습니다.제 사이즈에 넉넉히 잘 맞습니다. 너무 좋습니다!두께감은 보통입니다.",보통이에요,보통이에요,보통이에요,보통이에요
여성, 156cm,49kg,부클 쿠퍼 로고 맨투맨 네이비,평소 생각하는 기모있는 두툼한 맨투맨이에요.목부분이 좁다는 후기가 있었는데 생각보다 딱 괜찮은거 같아요. 로고가 귀여운 맨투맨입니당,보통이에요,어두워요,선명해요,두꺼워요
남성, 173cm,67kg,부클 쿠퍼 로고 맨투맨 그린,블프 때 싸게 샀습니다.사이즈 색상 모두 맘에 듭니다.,보통이에요,보통이에요,보통이에요,보통이에요
여성, 155cm,48kg,부클 쿠퍼 로고 맨투맨 네이비,예전부터 갖고 싶었던 맨투맨인데 세일할 때 득템했네요~ 목부분이 너무 올라와있어서 살짝 답답해보여요 ㅜ 스몰사이즈이지만 살짝 큰 감이 있어서 여유있는 핏이 나옵니다~,커요,어두워요,선명해요,두꺼워요
남성, 172cm,70kg,부클 쿠퍼 로고 맨투맨 네이비,세미오버핏을 생각해서 그런지 정핏이라 아쉬워요 그치만 퀄리티가 너무 좋아서 만족!,보통이에요,보통이에요,보통이에요,두꺼워요
