,user,gender,height,weight,item,size,star,content,size_eval,bright_eval,color_eval,thick_eval
108,LV 5 aud926,남성, 165cm, 59kg,에센셜 후드 스웻 셔츠 (CHARCOAL),S,5,회색사고 차콜까지 구매했는데 여전히 맘에들어요,보통이에요,보통이에요,보통이에요,보통이에요
109,LV 3 뉴비_21c6f65d,남성, 180cm, 62kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,4,사이즈도 적당하고 딱 좋아요 자주 입을것 같아요,보통이에요,보통이에요,보통이에요,보통이에요
110,LV 5 윤도긩,남성, 177cm, 74kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,가성비너무 좋아요 요즘같은 날씨에 아우터안에 입기좋을것같아요,보통이에요,보통이에요,보통이에요,보통이에요
111,LV 3 여자입니,남성, 181cm, 75kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,4,아주 만족스럽습니다! 총 기장이 적당해요 좀 짧다고 느껴질 순 있을거같아요,보통이에요,보통이에요,선명해요,두꺼워요
112,LV 3 뉴비_2edb07237235,남성, 170cm, 64kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),S,5,밑에 와이드 팬츠랑 입으니까 너무 잘 어울리네요만족합니다,보통이에요,보통이에요,보통이에요,보통이에요
113,LV 4 Dskug,남성, 175cm, 85kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,사이즈 커서 편하게 입기좋고 뭣보다 길이가 긴편이 아니라서 레이어드해서 입기 참좋아요,커요,보통이에요,보통이에요,보통이에요
114,LV 4 Dskug,남성, 175cm, 86kg,에센셜 후드 스웻 셔츠 (CHARCOAL),XL,5,175/80후반 잘맞고 편합니다. 잘산것같아요!,커요,보통이에요,선명해요,보통이에요
115,LV 4 쪼-쪼,남성, 171cm, 78kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,제가 상체 체격이 큰 편인데도 적당하게 잘 맞네요!사이즈랑 딱 좋습니다 ㅎㅎ,보통이에요,보통이에요,선명해요,보통이에요
116,LV 3 무우우빙,남성, 175cm, 78kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,생각보다 무겁고 목구멍이 작습니다 쏘쏘합니다,보통이에요,보통이에요,보통이에요,보통이에요
117,LV 5 뮤션시,남성, 180cm, 78kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,핏도 이쁘고 회색 후드티 에서 가장 가성비고 질도 좋아서 다른 색상들도 구매하고싶네요 ㅎㅎ정말 잘샀습니다. ,보통이에요,보통이에요,보통이에요,보통이에요
118,LV 4 선물이당당,남성, 172cm, 70kg,에센셜 후드 스웻 셔츠 (CHARCOAL),S,5,오버핏이라 한사이즈 다운했는데 딱좋아용 추천합니다,보통이에요,보통이에요,선명해요,보통이에요
119,LV 3 뉴비_599e4c2d,남성, 177cm, 80kg,에센셜 후드 스웻 셔츠 (BLACK),L,5,총기장이 조금 짧은 느낌입니다. 두깨감은 괜찮고핏이 좋아서 어깨 넓어보여요,보통이에요,보통이에요,보통이에요,보통이에요
120,LV 5 시즌12골드,남성, 182cm, 79kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,기장이 짧아 레이어드 하기 편해서 너무 좋습니다,보통이에요,보통이에요,보통이에요,보통이에요
121,LV 4 뉴비_ea87e17c5373,남성, 183cm, 63kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,핏 너무 마음에 들고요 아무렇게나 입어도 다 잘어울립니다,보통이에요,보통이에요,보통이에요,보통이에요
122,LV 4 뉸성,남성, 175cm, 75kg,에센셜 후드 스웻 셔츠 (BLACK),M,5,제가 생각하던 기장이라서 좋았습니다! 옷도 이뿌고 좋아용,보통이에요,보통이에요,선명해요,보통이에요
123,LV 4 alsk100,남성, 172cm, 60kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,색감이 이쁘고 사이즈가 너무 좋아서 입기 편해요,보통이에요,밝아요,보통이에요,보통이에요
124,LV 3 뉴비_24d60649,남성, 171cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,옷 진짜 엄청 이쁩니다. 강추 운동 열심히해서 상체가 조금 있는데 그래서 더 이쁘게 맞습니다. ,보통이에요,보통이에요,선명해요,두꺼워요
125,LV 3 뉴비_db14518b8a84,남성, 169cm, 50kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),S,5,기장이 짧을줄알았는데 저한테는 딱 좋네요. 이너입어도  잘어울려요,보통이에요,보통이에요,보통이에요,보통이에요
126,LV 3 구봉산 자연인,남성, 181cm, 90kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,품은 넉넉한게 길이가 짧아서 레이어드해서 입기 좋을꺼 같아요,보통이에요,밝아요,선명해요,보통이에요
127,LV 5 Wvvvan,남성, 174cm, 70kg,에센셜 후드 스웻 셔츠 (BLACK),M,4,적당하게 오버핏이여서 편하고 막 입기 좋습니다,보통이에요,보통이에요,보통이에요,보통이에요
128,LV 3 Kmg23,남성, 188cm, 97kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,사이즈는 괜찮은데 길이가 생각보다 짧았어요  만족합니다 ,보통이에요,보통이에요,보통이에요,보통이에요
129,LV 5 알렉산더처럼와앙,남성, 171cm, 62kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,S로 하는게 나았을 것 같지만 옷 자체는 이쁘고 편해서 만족해요,커요,밝아요,선명해요,보통이에요
130,LV 6 콧물흘리는히로세,남성, 175cm, 60kg,에센셜 후드 스웻 셔츠 (BLACK),L,4,많이는 아니고 살짝컸어요. 생각한 이미지는 아니었는데 쨋든.무난하게 잘 살거같아요,커요,보통이에요,보통이에요,두꺼워요
131,LV 3 영덕미남최재형,남성, 169cm, 67kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,생각보다 커서 마르신분들은 한사이즈 다운해서 사는거 추천해요,커요,보통이에요,선명해요,보통이에요
132,LV 3 삭이이,남성, 178cm, 77kg,에센셜 후드 스웻 셔츠 (BLACK),L,5,생각보다 두꺼워서 나름 따뜻합니다 가볍게 입기 좋아요,커요,어두워요,선명해요,두꺼워요
133,LV 2 뉴비_1d4b840e488a,남성, 172cm, 64kg,에센셜 후드 스웻 셔츠 (OATMEAL),M,4,옷의 핏이 제가 딱 원하던 핏이 나와서 마음에들고 색감도 부드러운 크림색이라 과하지 않고 편하게 자주 입게될 거 같습니다,보통이에요,밝아요,선명해요,보통이에요
134,LV 5 이종현.,남성, 169cm, 70kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,가격에 비해 생각보다 옷이 단단하고 핏을 잘 잡아주는거 같네용 몸도 더 커보이는거같구,보통이에요,보통이에요,보통이에요,보통이에요
135,LV 4 해공지로,남성, 175cm, 95kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,원래 xl입어서 사이즈 작을까 고민했는데 딱 좋네요!,커요,밝아요,보통이에요,두꺼워요
136,LV 3 H4NHYUK,남성, 176cm, 65kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,가격이 저렴하지만 나쁘지 않습니다 예뻐요 흐흐,보통이에요,보통이에요,보통이에요,두꺼워요
137,LV 5 뱅뱅뺑뺑,남성, 180cm, 74kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,여기 후드티 맛집인듯 핏도 좋고 굿굿잘입을게요,보통이에요,보통이에요,보통이에요,보통이에요
138,LV 3 케리보가드,남성, 179cm, 85kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,"기모가 없어 겨울에는 추울수있을거같지만, 레이어드해서 입으면 되것같고, 많이 두껍지가 않아 활동하기에 좋고, 외투내에 입으려 특별히 페인팅 없는 무지가 깔끔하고 좋았습니다.",보통이에요,보통이에요,보통이에요,보통이에요
139,LV 3 대니엘제임스,남성, 165cm, 60kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),S,5,정사이즈인거같아요~ 입기 편하고 평소에 입고 다니기 좋을거같아요,보통이에요,보통이에요,보통이에요,보통이에요
140,LV 4 띵동남자,남성, 179cm, 75kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,사이즈도 편하고 조금 여유 있어요 어느 바지에 입어도 스타일링 하기 좋습니다 !,보통이에요,보통이에요,선명해요,보통이에요
141,LV 5 lingeron,남성, 170cm, 67kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,토피는 항상 처음 샀을때 냄새빼고는 만족합니다 그리고 좀 얇아요,보통이에요,보통이에요,보통이에요,보통이에요
142,LV 4 말딸 코디네이터,남성, 160cm, 70kg,에센셜 후드 스웻 셔츠 (OATMEAL),XL,4,후드티 오버한게 이쁩니다 좋아요 기본무지후드티 구하는사람에게 추천,보통이에요,보통이에요,보통이에요,보통이에요
143,LV 4 교롱찬,남성, 178cm, 73kg,에센셜 후드 스웻 셔츠 (BLACK),L,5,가성비 좋은 후드티. 무지 고민하면 바로 겟하세요,보통이에요,보통이에요,보통이에요,보통이에요
144,LV 4 뭐먹고사나,남성, 180cm, 73kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,에센셜 후드는 안에 로고가 안 박혀있어 깔끔하게 입을 수 있어서 좋아요 근데 기장이 길어서 이너로 입을거면 xl보다 l이 나을 수 있어요,보통이에요,보통이에요,보통이에요,보통이에요
145,LV 3 양보름,남성, 184cm, 68kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,안에 레이어드 티 입고 간편하게 입기 좋아요. 기장감도 적당합니당,보통이에요,보통이에요,보통이에요,보통이에요
146,LV 4 선장어깨74,남성, 190cm, 94kg,에센셜 후드 스웻 셔츠 (OATMEAL),XL,5,조금 기장이 짧은 듯했으나 점퍼등과 레이어드 해서 입기에는 괜찮은 것 같습니다.,보통이에요,밝아요,보통이에요,보통이에요
147,LV 5 kwang1229,남성, 178cm, 65kg,에센셜 후드 스웻 셔츠 (OATMEAL),M,5,색감 밝고 사이즈 딱 맞고 가성비 넘 좋아요 추천합니다,보통이에요,보통이에요,보통이에요,보통이에요
148,LV 3 뉴비_78f9ef0bbb62,여성, 158cm, 52kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,옷감도 짱짱하고..색상 디자인 만족합니다. 와이프가 입어봤는데 맘에 든다고 본인이 입겠다고해서 L사이즈로 재구매해야겠네요.,보통이에요,밝아요,선명해요,보통이에요
149,LV 4 바구니안에는뭐가들었을까?,남성, 170cm, 85kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,기본으로 가지고있기 너무좋은 후드입니다 꼭 하나씩댕여놓으세여 ㅎㅎ,보통이에요,보통이에요,보통이에요,두꺼워요
150,LV 4 띵동남자,남성, 179cm, 75kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,사이즈도 편하고 조금 여유 있어요 어느 바지에 입어도 스타일링 하기 좋습니다 !,보통이에요,보통이에요,선명해요,보통이에요
151,LV 5 lingeron,남성, 170cm, 67kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,토피는 항상 처음 샀을때 냄새빼고는 만족합니다 그리고 좀 얇아요,보통이에요,보통이에요,보통이에요,보통이에요
152,LV 4 말딸 코디네이터,남성, 160cm, 70kg,에센셜 후드 스웻 셔츠 (OATMEAL),XL,5,후드티 오버한게 이쁩니다 좋아요 기본무지후드티 구하는사람에게 추천,보통이에요,보통이에요,보통이에요,보통이에요
153,LV 4 교롱찬,남성, 178cm, 73kg,에센셜 후드 스웻 셔츠 (BLACK),L,4,가성비 좋은 후드티. 무지 고민하면 바로 겟하세요,보통이에요,보통이에요,보통이에요,보통이에요
154,LV 4 뭐먹고사나,남성, 180cm, 73kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,에센셜 후드는 안에 로고가 안 박혀있어 깔끔하게 입을 수 있어서 좋아요 근데 기장이 길어서 이너로 입을거면 xl보다 l이 나을 수 있어요,보통이에요,보통이에요,보통이에요,보통이에요
155,LV 3 양보름,남성, 184cm, 68kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,안에 레이어드 티 입고 간편하게 입기 좋아요. 기장감도 적당합니당,보통이에요,보통이에요,보통이에요,보통이에요
156,LV 4 선장어깨74,남성, 190cm, 94kg,에센셜 후드 스웻 셔츠 (OATMEAL),XL,5,조금 기장이 짧은 듯했으나 점퍼등과 레이어드 해서 입기에는 괜찮은 것 같습니다.,보통이에요,밝아요,보통이에요,보통이에요
157,LV 5 kwang1229,남성, 178cm, 65kg,에센셜 후드 스웻 셔츠 (OATMEAL),M,5,색감 밝고 사이즈 딱 맞고 가성비 넘 좋아요 추천합니다,보통이에요,보통이에요,보통이에요,보통이에요
158,LV 3 뉴비_78f9ef0bbb62,여성, 158cm, 52kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,옷감도 짱짱하고..색상 디자인 만족합니다. 와이프가 입어봤는데 맘에 든다고 본인이 입겠다고해서 L사이즈로 재구매해야겠네요.,보통이에요,밝아요,선명해요,보통이에요
159,LV 4 바구니안에는뭐가들었을까?,남성, 170cm, 85kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,기본으로 가지고있기 너무좋은 후드입니다 꼭 하나씩댕여놓으세여 ㅎㅎ,보통이에요,보통이에요,보통이에요,두꺼워요
160,LV 5 뉴비_391075f0,남성, 165cm, 58kg,에센셜 후드 스웻 셔츠 (BLACK),S,5,딱 제가 원하는 핏이랑 재질입니다. 시보리 짱짱하네요.,보통이에요,보통이에요,보통이에요,보통이에요
161,LV 5 hj101,남성, 181cm, 75kg,에센셜 후드 스웻 셔츠 (BLACK),L,4,좋다. 기본템으로 딱 좋은 옷인 거 같습니다. 싼 가격에 잘 샀다,보통이에요,보통이에요,보통이에요,얇아요
162,LV 3 뉴비_1bf56a1a,남성, 180cm, 80kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,정말 만족하고 입고 있습니다  가격에 비해서 정말 좋습니다  완전 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
163,LV 3 뉴비_3624e4adc8f7,남성, 174cm, 67kg,에센셜 후드 스웻 셔츠 (CHARCOAL),M,5,품이랑 어깨선은 오버고 길이는 정사이즈 느낌이에요 차콜계열 후드가 없어서 싼맛에 주문했는데 괜찮네요 잘입겠습니다,보통이에요,보통이에요,선명해요,보통이에요
164,LV 4 K누기,남성, 178cm, 75kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,사이즈 딱 좋고 두께도 적당하네요떨어지면 또 살듯,보통이에요,보통이에요,보통이에요,보통이에요
165,LV 3 뚜이보호자,남성, 168cm, 62kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),S,5,이렇게 만족스러운 무지 회색 후드티는 처음입니다',커요,보통이에요,보통이에요,보통이에요
166,LV 3 pypy79,남성, 179cm, 72kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,4,"색감, 옷두께, 퀄리티 모두 좋습니다.그리고 시보리가 짱짱해서 좋아요제 피지컬과 비슷하시면 닥l로 가시죠.",보통이에요,보통이에요,보통이에요,보통이에요
167,LV 4 성냥팔이감성,남성, 170cm, 59kg,에센셜 후드 스웻 셔츠 (CHARCOAL),M,5,베이직한 아이템으로 좋은것같아요 요즘날씨에도 딱 맞아요,보통이에요,보통이에요,보통이에요,보통이에요
168,LV 3 뉴비_e9059de11d8c,남성, 161cm, 43kg,에센셜 후드 스웻 셔츠 (BLACK),M,4,비슷비슷한거에 비해 좀 무거운 느낌이 듬..  설명대로 첫세탁 꼭 드라이클리닝 하이소 잘못세탁해서 보풀올라옴..,보통이에요,보통이에요,보통이에요,보통이에요
169,LV 3 뉴비_4a78d13c45fd,남성, 170cm, 64kg,에센셜 후드 스웻 셔츠 (BLACK),XL,5,Xl샀는데 이쁘네요 가오리핏이에요 성공합니다 이 옷 사면 !,보통이에요,보통이에요,보통이에요,보통이에요
170,LV 3 센414,여성, 165cm, 60kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,기본템으로 하나씩 장만해요! 맨날 편하게 입고다닐수있어서 좋아요,보통이에요,보통이에요,보통이에요,보통이에요
171,LV 4 유신사유기,남성, 169cm, 58kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),S,5,기모 없이 기장 짧은 오버핏 후드 찾고 있었는데 완전 딱이네요 169/58인데 s사길 잘한것 같아요. 너무 만족합니당,보통이에요,보통이에요,보통이에요,보통이에요
172,LV 3 Jun502,남성, 174cm, 78kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,길이좋고 재질좋고 전체적으로 만족스럽습니다,보통이에요,보통이에요,보통이에요,보통이에요
173,LV 3 공복은위험해,남성, 175cm, 62kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,요즘같이 적당히 쌀쌀한 날씨에 전투용으로 최고인것같아요. 단점은 길에서  회색후드를 엄청 자주본다는거...ㅎㅎ,보통이에요,보통이에요,선명해요,두꺼워요
174,LV 4 뉴비_ad0f900c1a02,남성, 173cm, 82kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),M,5,후드답게 생겼고 조금 두껍고 무겁습니다.기본에 충실한 후드 입니다.,커요,보통이에요,보통이에요,두꺼워요
175,LV 3 귀리밀크,남성, 176cm, 75kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),L,5,"딱 원하던 핏 나와서 좋습니당.. 헐렁헐렁~오버하게 입고싶을 때, 젤 무난할 듯합니다",커요,보통이에요,보통이에요,보통이에요
176,LV 5 cloon63,남성, 168cm, 67kg,에센셜 후드 스웻 셔츠 (CHARCOAL),M,5,색감은 사람에 따라서 조금 연할 수도 있습니다 그거 빼고는 좋습니다,보통이에요,보통이에요,선명해요,보통이에요
177,LV 3 항밍잉,남성, 183cm, 86kg,에센셜 후드 스웻 셔츠 (MELANGE GREY),XL,5,옷이 편하고 적당히 오버라 딱 좋아요 잘입을게요,보통이에요,보통이에요,보통이에요,보통이에요
